dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2025-02-05,TSLA,392.21,382.63,394.0,381.4,383.68,-1.6201117318435756,56611918,21906974077.0225,386.97,1.76,3216517037,3216517000.0,1097548544010.05,1261549000000.0
2025-02-04,TSLA,383.68,386.68,389.17,374.36,404.6,-3.328828828828829,91553563,35042618796.4189,382.76,2.85,3216517037,3216517000.0,1073678365475.67,1234113000000.0
2025-02-01,TSLA,404.6,401.53,419.99,401.34,400.28,-1.2088974854932302,82931875,34138290989.2375,411.64,2.58,3216517037,3216517000.0,1132220709895.06,1301402000000.0
2025-01-31,TSLA,400.28,410.78,412.5,384.41,389.1,1.6574074074074074,97209313,38765536173.0683,398.78,3.03,3210059659,3210060000.0,1117882815647.49,1284923000000.0
2025-01-30,TSLA,389.1,395.21,398.59,384.48,398.09,-1.787456445993031,57036192,22253931949.367,390.17,1.78,3210059659,3210060000.0,1086660044860.89,1249034000000.0
2025-01-29,TSLA,398.09,396.91,400.59,386.5,397.15,-1.1061946902654867,48480368,19086576894.907,393.7,1.51,3210059659,3210060000.0,1111766856544.31,1277893000000.0
2025-01-28,TSLA,397.15,394.8,406.69,389.0,406.58,-10.666666666666666,57521805,22898256550.4599,398.08,1.79,3210059659,3210060000.0,1109141167059.84,1274875000000.0
2025-01-25,TSLA,406.58,414.45,418.88,405.78,412.38,-0.39224137931034486,55838360,22995371283.4752,411.82,1.74,3210059659,3210060000.0,1135477292276.06,1305146000000.0
2025-01-24,TSLA,412.38,416.06,420.73,408.95,415.11,-0.5319148936170213,50415383,20817737742.8146,412.92,1.57,3210059659,3210060000.0,1151674722692.52,1323764000000.0
2025-01-23,TSLA,415.11,416.81,428.0,414.59,424.07,2.196969696969697,58588594,24608854647.7195,420.03,1.83,3210059659,3210060000.0,1159299549794.03,1332528000000.0
2025-01-22,TSLA,424.07,432.64,433.2,406.31,426.5,-0.7298578199052133,85668438,35686740160.9966,416.57,2.67,3210059659,3210060000.0,1184322495137.79,1361290000000.0
2025-01-18,TSLA,426.5,421.5,439.74,419.75,413.82,-6.36842105263158,93907375,40503034964.0813,431.31,2.93,3210059659,3210060000.0,1191108686770.24,1369090000000.0
2025-01-17,TSLA,413.82,423.49,424.0,409.13,428.22,-2.098039215686274,67330250,27920980728.355,414.69,2.1,3210059659,3210060000.0,1155696788128.65,1328387000000.0
2025-01-16,TSLA,428.22,409.9,429.8,405.66,396.36,-3.392857142857143,79698500,33432256731.79,419.48,2.48,3210059659,3210060000.0,1195912164188.93,1374611000000.0
2025-01-15,TSLA,396.36,414.34,422.64,394.54,403.31,-1.2139303482587065,83220813,33991456184.6207,408.45,2.59,3210059659,3210060000.0,1106935451606.59,1272339000000.0
2025-01-14,TSLA,403.31,383.21,403.79,380.07,394.74,-2.261627906976744,64397969,25255292811.9657,392.18,2.01,3210059659,3210060000.0,1126344937697.14,1294649000000.0
2025-01-11,TSLA,394.74,391.4,399.28,377.29,394.94,-1.023041474654378,61496633,24134966742.281,392.46,1.92,3210059659,3210060000.0,1102410886320.48,1267139000000.0
2025-01-09,TSLA,394.94,392.95,402.5,387.4,394.36,-3.9999999999999996,71773813,28384791042.7247,395.48,2.24,3210059659,3210060000.0,1102969297063.56,1267780000000.0
2025-01-08,TSLA,394.36,405.83,414.33,390.0,411.05,-28.066666666666666,74807188,29744587228.8396,397.62,2.33,3210059659,3210060000.0,1101349947799.93,1265919000000.0
2025-01-07,TSLA,411.05,423.2,426.43,401.7,410.44,-1.0369458128078817,84642313,34867777026.5032,411.94,,3210059659,,1147960809501.39,
2025-01-04,TSLA,410.44,381.48,411.88,379.45,379.28,53.800000000000004,93105375,36967993774.8825,397.06,2.9,3210059659,3210060000.0,1146256951565.17,1317537000000.0
2025-01-03,TSLA,379.28,390.1,392.73,373.04,403.84,-1.7396593673965937,108359940,41279979206.856,380.95,3.38,3210059659,3210060000.0,1059235025677.56,1217511000000.0
2025-01-01,TSLA,403.84,423.79,427.93,402.54,417.41,-0.4654605263157895,73997750,30570754095.565,413.13,2.31,3210059659,3210060000.0,1127825179988.46,1296351000000.0
