dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-11-19,TMUS,237.03,236.92,239.0,234.56,235.61,-1.3703703703703702,2442155,579572737.4526,237.32,0.21,1160486648,1160487000.0,115529463073.68,275070130000.0
2024-11-16,TMUS,235.61,238.12,239.18,235.05,237.75,-2.5,3939712,929639263.7056,235.97,0.34,1160486648,1160487000.0,114837353710.86,273422250000.0
2024-11-15,TMUS,237.75,241.01,242.44,237.53,240.88,0.4444444444444444,3800839,909137921.7744,239.19,0.33,1160486648,1160487000.0,115880394236.04,275905690000.0
2024-11-14,TMUS,240.88,239.26,241.09,238.5,239.0,-1.6076923076923078,3690289,886366492.495,240.19,0.32,1160486648,1160487000.0,117405974857.54,279538000000.0
2024-11-13,TMUS,239.0,237.96,239.13,236.26,238.32,-0.6329113924050633,3990877,949721810.4052,237.97,0.34,1160486648,1160487000.0,116489649726.24,277356250000.0
2024-11-12,TMUS,238.32,235.89,239.13,234.85,235.31,3.4137931034482767,3382923,804338319.0489,237.76,0.29,1160486648,1160487000.0,116158219613.62,276567130000.0
2024-11-09,TMUS,235.31,233.68,236.74,233.17,231.49,0.2890625,3377458,795745688.1188,235.6,0.29,1160486648,1160487000.0,114691127519.17,273074070000.0
2024-11-08,TMUS,231.49,232.05,233.3,230.0,232.19,-1.1818181818181819,2487560,575390563.3076,231.31,0.21,1160486648,1160487000.0,112829247615.16,268641070000.0
2024-11-07,TMUS,232.19,230.5,232.95,229.24,227.11,-8.466666666666669,4114942,953016904.9016,231.6,0.35,1160486648,1160487000.0,113170430689.67,269453380000.0
2024-11-06,TMUS,227.11,226.09,227.31,224.95,224.25,-0.4285714285714286,2862991,649502747.6755,226.86,0.25,1160486648,1160487000.0,110694416377.5,263558070000.0
2024-11-05,TMUS,224.25,224.38,225.0,223.3,223.28,-0.6640625,2451611,549502373.4123,224.14,0.21,1160486648,1160487000.0,109300434941.88,260239070000.0
2024-11-02,TMUS,223.28,223.0,224.58,222.6,223.16,-0.8837209302325582,2922071,653266988.1937,223.56,0.25,1160486648,1160487000.0,108827652681.48,259113440000.0
2024-11-01,TMUS,223.16,223.34,225.86,222.62,222.77,2.5999999999999996,4152570,929456081.1447,223.83,0.36,1160486648,1160487000.0,108769169028.47,258974190000.0
2024-10-31,TMUS,222.77,225.44,225.73,222.49,226.05,-9.055555555555555,4217984,941311924.919,223.17,0.36,1160486648,1160487000.0,108579081315.53,258521570000.0
2024-10-30,TMUS,226.05,227.72,228.76,225.78,227.81,-0.46896551724137925,3150693,713762403.1902,226.54,0.27,1160486648,1160487000.0,110177767721.81,262327940000.0
